timestamp,visitorid,event,itemid,transactionId
1437518204531,890980,view,228075,
1437517174118,757355,transaction,167769,9245.0
1437517067574,757355,addtocart,167769,
1437520303303,1115629,view,233427,
1437520481102,1336835,view,272770,
1437519404569,757355,transaction,21455,10550.0
1437520526086,258266,view,20968,
1437519874453,1336835,addtocart,272770,
1437492034420,890980,view,345086,
1437492623264,1297062,view,339703,
1437495215174,32427,view,17655,
1437490877916,1297062,view,250019,
1437492172118,895999,view,320130,
1437493740742,1297062,view,450082,
1437493426290,475479,view,45175,
1437494210309,188684,view,11279,
1437496263219,757355,view,124583,
1437497126000,314433,view,243980,
1437498784755,314433,view,2836,
1437496965576,475479,view,185535,
1437537954245,185928,view,101288,
1437539332682,827075,view,229382,
1437537771386,185928,view,283916,
1437540159278,262357,view,37115,
1437537902588,185928,view,283916,
1437513928913,890980,addtocart,5470,
1437513920816,890980,view,5470,
1437513884832,890980,view,5470,
1437514355648,890980,transaction,5470,2340.0
1437514360633,1150086,view,239006,
1437513849861,890980,view,197980,
1437513784349,890980,view,197980,
1437513778588,316850,view,346648,
1437516499299,757355,addtocart,239006,
1437514592122,1297062,transaction,186702,1141.0
1437516583284,1150086,view,465565,
1437514888815,677589,view,218626,
1437515037310,890980,addtocart,424193,
1437527043362,1334791,view,373725,
1437526830486,757355,transaction,136860,12953.0
1437529414756,1150086,view,128745,
1437534846452,602115,view,368403,
1437535810439,132066,view,250212,
1437543610345,387144,view,208939,
1437544165589,387144,addtocart,287449,
1437543988570,69620,view,79572,
1437543323116,69620,view,30391,
1437543993586,69620,view,285729,
1437544759260,1115629,view,233427,
1437544372137,69620,view,33182,
1437513081321,368750,view,449912,
1437508733837,368750,view,78729,
1437508651894,895999,view,100282,
1437509400599,1272794,view,413901,
1437508942699,368750,view,116624,
1437507401192,416496,view,98899,
1437507884126,896347,view,449391,
1437507570680,475479,view,450082,
1437523566112,518659,view,69974,
1437522966326,518659,view,69974,
1437523710207,85734,view,441852,
1437524468567,1297062,view,119736,
1437523732967,757355,view,304877,
1437505954533,890980,view,280328,
1437503712588,1297062,view,192931,
1437505076104,757355,transaction,101718,5666.0
1437505451980,1178444,view,227790,
1437503076279,341900,view,445351,
1437504483383,416496,view,98899,
1437532761235,414649,view,107184,
1437529684757,1150086,view,49257,
1437529586621,1150086,view,222422,
1437543717061,69620,view,285729,
1437543805739,69620,view,444593,
1437543761946,69620,view,79572,
1437544201827,827075,view,363210,
1437544792056,1005247,view,200180,
1437490210464,457547,view,103156,
1437488519485,132066,view,38965,
1437519843213,1336835,view,272770,
1437520247806,229157,view,308510,
1437520330327,1327144,view,213834,
1437518853134,1150086,transaction,139515,6611.0
1437518706120,1150086,addtocart,139515,
1437518371033,1297062,view,167769,
1437517097331,518659,view,288078,
1437504441673,890980,view,422671,
1437503978694,416496,view,98899,
1437504081609,368750,view,449912,
1437506402448,895999,view,100282,
1437503852490,475479,view,450082,
1437505989769,890980,addtocart,280328,
1437504224192,416496,view,98899,
1437504114678,416496,view,98899,
1437506160576,890980,view,280328,
1437513041386,1297062,view,277490,
1437512368451,428880,view,357583,
1437510158507,314433,view,292444,
1437512974436,1297062,view,340960,
1437511328633,79627,view,272770,
1437509959787,890980,addtocart,191203,
1437511712036,824842,addtocart,89323,
1437501157375,895999,view,393028,
1437501844841,890980,addtocart,445351,
1437499455063,73449,view,253615,
1437502827808,1150086,transaction,212006,5719.0
1437502117720,314433,view,2836,
1437499858153,85734,view,31640,
1437502698677,1150086,addtocart,212006,
1437498585220,1297062,view,448220,
1437499187601,824842,addtocart,56782,
1437525494251,388893,view,255344,
1437527975462,1297062,view,222888,
1437533787076,189473,view,449912,
1437536457864,923357,view,238650,
1437537704032,185928,view,283916,
1437536664679,972071,view,68000,
1437534430448,163344,view,252068,
1437514722087,1297062,view,167126,
1437515627386,895969,view,283115,
1437508401067,314433,view,292444,
1437506661781,824842,view,312728,
1437509839629,475479,view,173313,
1437507956205,530559,view,216225,
1437507820408,1150086,view,450082,
1437508339347,314433,view,399031,
1437507822230,163049,view,412622,
1437523885409,895999,view,441852,
1437523574599,518659,view,272770,
1437523503954,1359187,view,58638,
1437522950683,1273306,view,325652,
1437521824611,518659,view,272770,
1437523562649,518659,view,69974,
1437494584769,73449,view,253615,
1437494274621,388200,view,332816,
1437493431130,475479,view,445351,
1437492029285,568481,view,241555,
1437491294791,188684,view,219512,
1437493604795,530559,view,89323,
1437494760005,757355,view,268883,
1437495231219,530559,view,238445,
1437495498112,1341101,view,361103,
1437493915214,85734,view,444190,
1437493816595,757355,view,214537,
1437494976804,188684,view,11279,
1437490991518,188684,view,290999,
1437528152429,757355,view,254418,
1437528434723,890980,addtocart,92361,
1437527631637,1112178,view,266439,
1437528466061,890980,addtocart,92361,
1437528126461,757355,view,118551,
1437528447777,1150086,transaction,148103,2617.0
1437526776649,928443,view,253072,
1437513044776,1297062,view,168367,
1437512541188,428880,view,374996,
1437513111594,1150086,view,93001,
1437510929389,896347,addtocart,449391,
1437512953913,368750,view,116624,
1437490605260,188684,view,11279,
1437481358203,1172198,view,414460,
1437484455960,1325269,view,38965,
1437485170284,1325269,view,252319,
1437502042283,890980,view,445351,
1437502080915,1115629,view,233427,
1437501544588,1359187,view,58638,
1437500432461,258266,view,20968,
1437501275267,258266,view,20968,
1437502583104,163049,view,252319,
1437532340175,757355,view,186702,
1437532545576,414649,view,107184,
1437529622538,895999,view,338427,
1437533016796,757355,transaction,465951,4798.0
1437531985502,899857,view,280029,
1437532650246,757355,addtocart,465951,
1437532449086,757355,transaction,186702,14091.0
1437532449102,757355,transaction,200537,14091.0
1437499185363,824842,view,56782,
1437495573075,1332095,view,165030,
1437495628012,273183,view,243355,
1437541178000,61072,view,465511,
1437540236085,262357,view,412622,
1437466982026,768334,view,31078,
1437465291807,927447,view,373842,
1437462466944,1109474,view,130815,
1437514762110,79627,view,440747,
1437514592122,1297062,transaction,167126,1141.0
1437514727550,97958,view,167399,
1437514444549,1297062,view,167126,
1437514972578,475479,view,119736,
1437536669865,972071,addtocart,68000,
1437534863188,358195,view,170390,
1437504985927,757355,addtocart,101718,
1437505026153,368750,view,422905,
1437505423425,368750,view,183511,
1437505046029,983447,view,444190,
1437504828233,757355,view,101718,
1437504423379,368750,view,183511,
1437504646133,368750,view,183511,
1437504669973,892013,view,248455,
1437503758496,416496,view,56782,
1437519918651,1336835,view,272770,
1437519945035,1336835,view,272770,
1437518701395,890980,view,185677,
1437518870301,890980,view,185677,
1437518914305,1115629,view,233427,
1437543871300,69620,view,79572,
1437508867761,368750,view,351481,
1437507549453,475479,view,450082,
1437508407629,314433,view,2836,
1437508314298,757355,view,461671,
1437508434614,314433,view,243980,
1437507103217,890980,addtocart,186352,
1437523158857,518659,view,69974,
1437523167669,518659,view,69974,
1437524010480,757355,view,392074,
1437523040324,518659,addtocart,272770,
1437523210345,518659,view,69974,
1437524120972,895999,view,198921,
1437523421405,518659,view,69974,
1437492142982,825321,view,153135,
1437492736364,188684,view,11279,
1437494747467,1150086,view,176162,
1437495251881,530559,view,365166,
1437494350580,188684,view,11279,
1437532246679,757355,view,200537,
1437532526962,1150086,view,92361,
1437532792142,757355,view,465951,
1437543374638,69620,view,244571,
1437480645039,113688,view,137352,
1437490608112,895999,view,444190,
1437540041220,827075,view,363210,
1437508348347,314433,view,292444,
1437507370200,416496,view,56782,
1437507091093,890980,view,186352,
1437506938208,899857,addtocart,241752,
1437506745162,824842,view,312728,
1437509331415,475479,view,176162,
1437509297041,475479,view,176162,
1437507328249,1297062,view,168367,
1437519628585,757355,view,395497,
1437518000353,1126939,view,80435,
1437518958750,1115629,view,233427,
1437520025300,1336835,view,272770,
1437519621036,1297062,view,456056,
1437502411625,163049,view,241555,
1437501366436,895999,view,189265,
1437502068280,314433,view,243980,
1437500148741,628940,view,215715,
1437500984807,54791,view,296619,
1437466797907,768334,view,31078,
1437466664381,107890,view,310514,
1437499370855,892013,view,31640,
1437499359952,757355,view,309778,
1437496152750,1297062,view,48030,
1437496256005,757355,view,124583,
1437499364553,388200,view,31640,
1437528619969,1109474,view,446820,
1437529010077,97958,view,167399,
1437534784462,258266,view,20968,
1437537421209,185928,view,268883,
1437535552476,188684,view,219512,
1437513657657,802505,view,355325,
1437516494393,757355,view,239006,
1437493744465,895999,view,445351,
1437492704748,890980,view,133907,
1437492891205,890980,view,370395,
1437494673914,73449,view,253615,
1437510218816,73449,view,367664,
1437510226174,890980,transaction,191203,4106.0
1437511434110,1150086,view,289103,
1437511393301,1150086,view,189265,
1437513026103,1297062,view,277490,
1437513049633,368750,view,449912,
1437510927887,896347,view,449391,
1437510916056,1098890,view,6605,
1437521463493,518659,addtocart,69974,
1437521321321,457547,view,103156,
1437524105960,895999,view,450082,
1437523480050,518659,view,272770,
1437521440377,518659,view,69974,
1437521661601,1016796,view,416017,
1437523155190,518659,view,69974,
1437524390334,1297062,view,197642,
1437503810532,416496,view,98899,
1437504592335,368750,view,78729,
1437503677072,368750,view,449912,
1437505273235,368750,view,78729,
1437503995670,368750,view,449912,
1437506177701,677589,view,218626,
1437504151610,368750,view,449912,
1437503843571,475479,view,450082,
1437528254987,757355,view,118551,
1437528333548,1150086,addtocart,148103,
1437525637250,388893,view,332629,
1437527761480,1115629,view,233427,
1437526072515,1297062,view,268883,
1437526762781,757355,view,136860,
1437525964747,1150086,view,161623,
1437528166788,1150086,view,148103,
1437527697152,1115629,view,233427,
1437528202441,787793,view,159624,
1437527850033,1115629,view,233427,
1437515052344,890980,view,424193,
1437513821615,890980,view,5470,
1437514697105,1297062,view,167126,
1437514474862,1297062,addtocart,167126,
1437513847683,890980,view,5470,
1437514771671,1297062,view,169583,
1437516399092,1150086,view,267051,
1437516207614,32252,view,133138,
1437460411563,1098890,view,6605,
1437459075143,175606,view,127995,
1437479591345,54791,view,137352,
1437460203580,107890,view,310514,
1437540884346,399308,view,309778,
1437539120927,972071,view,337257,
1437519326478,757355,addtocart,21455,
1437519549027,1297062,view,395497,
1437520380009,258266,view,20968,
1437519312160,757355,view,21455,
1437520112399,1115629,view,233427,
1437519871041,1336835,view,272770,
1437518614355,890980,view,174409,
1437519008713,890980,view,185677,
1437498813604,314433,view,243980,
1437497147775,757355,view,219512,
1437496512299,757355,view,419761,
1437495778466,414649,view,118551,
1437495687303,1332095,view,90219,
1437495629325,895999,view,158314,
1437500613157,757355,view,368403,
1437499965623,895999,view,189265,
1437502865355,1150086,view,212006,
1437500984807,54791,view,137352,
1437543058842,387144,view,278586,
1437544141366,387144,view,208939,
1437543344759,827075,view,363210,
1437487132680,132066,view,130221,
1437489729084,946665,view,144635,
1437489288173,428880,view,357583,
1437533800226,39651,view,463617,
1437537678954,185928,view,268883,
1437536697610,972071,view,68000,
1437505191015,368750,view,422905,
1437505959760,32252,view,133138,
1437504612727,1297062,view,166306,
1437503849521,416496,view,98899,
1437504449685,475479,view,450082,
1437504811557,368750,view,422905,
1437505981011,368750,view,183511,
1437511490629,757355,view,148545,
1437510861892,677589,view,218626,
1437511710583,824842,view,89323,
1437510527223,824842,view,253615,
1437512826165,1297062,view,389135,
1437512988247,1297062,view,228644,
1437509958990,890980,view,191203,
1437508117296,1273306,view,192413,
1437508678502,1272794,view,413901,
1437507610384,32252,view,133138,
1437508549694,368750,view,183511,
1437509310108,895999,view,420960,
1437508341024,757355,view,148103,
1437509455804,475479,view,439963,
1437533432279,448637,view,235047,
1437530969892,679502,view,134255,
1437531826968,757355,view,200537,
1437531490154,899857,view,190070,
1437529662086,97958,view,167399,
1437520760559,895999,view,176162,
1437523586911,757355,view,125440,
1437523600622,757355,addtocart,125440,
1437523202443,518659,view,69974,
1437521805062,757355,view,128745,
1437524752345,1297062,view,410122,
1437521506763,518659,view,272770,
1437523038887,518659,view,272770,
1437524055211,518659,view,272770,
1437524059930,85734,view,325652,
1437521436430,518659,view,69974,
1437492052863,568481,view,9877,
1437492994860,1016796,view,416017,
1437491268268,1297062,view,189265,
1437494972818,677589,view,218626,
1437492939002,188684,view,11279,
1437492881502,890980,view,370395,
1437491998898,568481,view,325310,
1437531974898,757355,addtocart,200537,
1437529541850,102479,view,366732,
1437530371034,258266,view,20968,
1437531518162,899857,view,260415,
1437543960750,69620,view,444593,
1437543651141,387144,view,208939,
1437544025904,962631,view,546,
1437480645524,113688,view,179834,
1437487066079,132066,view,266553,
1437519366164,895969,addtocart,283115,
1437520449282,258266,view,20968,
1437518675459,1150086,view,139515,
1437517065323,757355,view,167769,
1437519606246,1336835,view,272770,
1437519863032,1126939,view,279457,
1437518290257,890980,view,92361,
1437537970471,895969,transaction,283115,2001.0
1437538696389,185928,view,101288,
1437539381847,672218,view,158912,
1437513155599,1272794,view,413901,
1437512810282,1297062,view,228644,
1437511037836,896347,transaction,449391,8717.0
1437512963647,1297062,view,422356,
1437509990509,97958,view,167399,
1437512154501,73449,view,83837,
1437501823298,890980,addtocart,445351,
1437499516408,314433,view,292444,
1437499499546,73449,view,316753,
1437501832403,890980,view,445351,
1437502011529,890980,transaction,213834,6095.0
1437500120728,628940,view,5411,
1437479591345,54791,view,296619,
1437497210393,934040,view,37029,
1437499273099,824842,transaction,56782,1753.0
1437496818572,757355,view,266085,
1437497605896,890980,view,227211,
1437498829557,314433,view,292444,
1437495659526,1332095,view,411373,
1437497157938,757355,view,219512,
1437496751265,475479,view,185535,
1437496641387,757355,view,173313,
1437496759391,475479,view,185535,
1437529413942,1150086,view,222422,
1437526763609,757355,addtocart,136860,
1437527844275,1115629,view,233427,
1437528545368,787793,view,159624,
1437528654244,787793,view,159624,
1437525279716,1083658,view,9877,
1437504189862,1102098,view,212006,
1437505497082,314433,view,292444,
1437503890471,757355,view,257655,
1437506134731,314433,view,243980,
1437504684992,892013,view,546,
1437503622989,1297062,view,168367,
1437514862200,1297062,view,167126,
1437514876758,1297062,view,167126,
1437514174514,895969,view,283115,
1437514966517,990582,view,24734,
1437513390685,1297062,view,186702,
1437515266775,890980,transaction,424193,15475.0
1437514119253,895969,view,283115,
1437513397040,1297062,view,119736,
1437534679462,258266,view,20968,
1437537322900,185928,view,283916,
1437537273540,185928,view,283916,
1437536485792,972071,view,68000,
1437535605078,188684,view,219512,
1437508215668,896347,view,449391,
1437507349357,416496,view,98899,
1437508544920,1297062,view,217605,
1437509696846,475479,view,173313,
1437507056679,899857,view,172894,
1437506931654,899857,view,241752,
1437507001300,824842,view,312728,
1437507503953,416496,view,98899,
1437523262430,1336835,view,69974,
1437523303172,102479,view,366732,
1437523662778,757355,transaction,125440,8342.0
1437522110735,97958,view,167399,
1437492668245,75,view,257575,
1437492025441,1297062,view,292444,
1437493745279,1150086,view,150215,
1437494308438,1297062,view,268883,
1437492561121,1297062,view,339703,
1437491965028,568481,view,9877,
1437492841682,188684,addtocart,11279,
1437492893134,568481,view,9877,
1437494124633,693709,view,370395,
1437494355430,895999,view,393028,
1437491864327,890980,view,345086,
1437620568292,189473,view,385355,
1437620853448,189473,view,455183,
1437598579248,824842,view,338427,
1437596658090,314433,view,115696,
1437597222959,85734,view,360825,
1437599257746,416496,view,338427,
1437599520698,85734,view,360922,
1437598565563,475479,view,274798,
1437598776047,1134975,addtocart,338427,
1437598460810,416496,view,338427,
1437599327901,174972,view,337327,
1437598245498,1150086,view,546,
1437599555355,416496,view,338427,
1437598529200,416496,addtocart,338427,
1437599082214,530559,transaction,29863,17582.0
1437599231096,416496,addtocart,338427,
1437598507133,416496,addtocart,338427,
1437563861310,646301,view,252319,
1437549248725,1005247,view,200180,
1437544863030,387144,addtocart,287449,
1437553734107,1381830,view,420960,
1437547312868,907087,view,239006,
1437626135479,78256,view,351481,
1437583752595,1332095,view,411373,
1437583738946,934040,view,187026,
1437583432219,475479,view,465522,
1437585305267,341900,view,128745,
1437584551574,163344,view,252068,
1437583653086,316850,view,358348,
1437607434307,477826,view,438322,
1437606433565,1376763,view,438322,
1437605959474,929807,view,263245,
1437605793384,1376763,view,119736,
1437607762216,757355,transaction,37029,6559.0
1437605550001,48820,addtocart,10572,
1437606791999,890980,addtocart,393028,
1437585904132,1150086,view,187549,
1437589105618,341900,view,409804,
1437588261104,475479,view,290999,
1437587381089,1134975,view,132683,
1437576717704,757355,view,304877,
1437575017834,646301,view,250212,
1437612553500,477826,view,287696,
1437614911656,262357,transaction,9877,6648.0
1437614587955,262357,addtocart,9877,
1437615467580,1359187,view,58638,
1437592079065,890980,addtocart,441852,
1437592428718,890980,transaction,441852,5498.0
1437592220113,1403769,view,46156,
1437591117332,477826,view,32267,
1437590493286,907087,view,9877,
1437592053565,174972,view,268335,
1437593090005,757355,view,441852,
1437592958559,1172198,view,414460,
1437592908349,890980,view,299677,
1437591847559,757355,addtocart,359990,
1437592933576,890980,view,299677,
1437601572329,167704,view,109656,
1437600783875,824842,view,339703,
1437600570010,69620,view,244571,
1437602084396,757355,transaction,149253,96.0
1437602081777,1330764,view,328486,
1437600753456,73449,view,390934,
1437621947060,189473,view,456005,
1437625772192,100844,view,9877,
1437622748482,972071,view,380212,
1437624831690,78256,view,460188,
1437621872421,189473,view,434688,
1437624933330,78256,view,460188,
1437593344089,757355,view,286731,
1437596142935,475479,view,110529,
1437594627135,530559,addtocart,312728,
1437594627088,530559,view,312728,
1437594806504,530559,addtocart,409804,
1437594795297,530559,view,409804,
1437594747501,341900,addtocart,409804,
1437593688275,757355,view,355994,
1437596195115,475479,view,31640,
1437593715640,757355,addtocart,355994,
1437596282270,1100106,view,92466,
1437595226725,1150086,addtocart,461686,
1437594915002,1150086,view,461686,
1437593952792,174972,view,280328,
1437593358048,530559,view,312728,
1437608277643,757355,transaction,43267,8086.0
1437610214461,518659,view,248455,
1437610319176,757355,view,344388,
1437580996992,97958,view,167399,
1437581886566,757355,view,303229,
1437580068981,341900,view,128745,
1437579011384,1150086,view,350960,
1437580284779,896066,view,46156,
1437579832858,477826,view,443875,
1437581472366,1150086,view,179601,
1437616178044,757355,view,354585,
1437615040454,48820,addtocart,10572,
1437613355883,824842,view,338427,
1437614871772,48820,transaction,10572,10264.0
1437615066298,48820,addtocart,10572,
1437614022804,1109474,view,461091,
1437588212240,890980,view,234255,
1437586670625,97958,view,167399,
1437588244403,321726,view,202170,
1437586154489,1376763,view,89323,
1437587704218,890980,view,303833,
1437585827098,1376763,view,462188,
1437586129027,1150086,transaction,187549,194.0
1437545354062,1005247,view,200180,
1437546671921,907087,view,9877,
1437553696466,1381830,view,268883,
1437547145595,907087,view,38965,
1437547452317,262357,view,9877,
1437563940286,646301,view,265571,
1437563963953,646301,view,252319,
1437563989001,646301,view,252319,
1437569294393,896347,transaction,449391,12756.0
1437590227172,174972,view,337327,
1437590054655,907087,view,38965,
1437589749971,907087,view,38965,
1437589741599,907087,view,9877,
1437590832681,1376763,view,180751,
1437589622778,163049,view,283115,
1437592180925,310759,view,184903,
1437592199234,1403769,view,46156,
1437591927154,757355,transaction,359990,15790.0
1437592871837,890980,view,200425,
1437591834641,757355,view,359990,
1437607460812,936436,view,303828,
1437606888359,890980,transaction,393028,7112.0
1437606124049,757355,view,89323,
1437605983347,66643,view,183178,
1437607066415,936436,view,869,
1437605044571,757355,transaction,234255,16142.0
1437606757356,274264,view,374759,
1437626191780,672218,addtocart,171878,
1437626435442,672218,view,158912,
1437628997011,1126939,view,80435,
1437627318351,424358,view,241555,
1437583994062,477826,view,382419,
1437582825749,890980,transaction,119736,7319.0
1437581886894,1376763,view,232172,
1437585763458,1376763,view,462188,
1437584030756,341900,view,465522,
1437585168518,757355,view,174489,
1437583638036,1332095,view,165030,
1437582557564,890980,addtocart,441852,
1437582876821,1272794,view,413901,
1437584753245,518659,transaction,272976,27.0
1437585341245,895999,view,46156,
1437593959997,757355,transaction,355994,7863.0
1437594810650,530559,view,409804,
1437596258811,1150086,view,393028,
1437595329202,1150086,addtocart,461686,
1437625699258,78256,view,273762,
1437621980116,189473,view,434688,
1437597596769,1098890,view,6605,
1437597441162,85734,view,360825,
1437597090934,1376763,view,48030,
1437599470479,824842,view,338427,
1437599912812,824842,view,339703,
1437599835458,416496,view,338427,
1437599582322,85734,view,360922,
1437599539320,416496,view,338427,
1437599823767,823367,view,120541,
1437598865648,416496,addtocart,338427,
1437598159826,1150086,addtocart,32581,
1437598550014,416496,addtocart,338427,
1437599582635,416496,addtocart,338427,
1437599103704,416496,addtocart,338427,
1437598490662,416496,addtocart,338427,
1437598660400,416496,view,338427,
1437598085957,1376763,view,441852,
1437617435494,102479,view,366732,
1437621081052,189473,view,434688,
1437620982103,189473,view,434688,
1437601858735,757355,addtocart,149253,
1437600926788,757355,view,56782,
1437601765233,97958,view,167399,
1437601453483,1330764,view,198784,
1437602582056,69620,view,33182,
1437602189749,430913,addtocart,183511,
1437609458032,85734,view,155319,
1437611168526,1336835,view,546,
1437610521661,477826,view,98899,
1437611372356,757355,view,274798,
1437607830456,1150086,addtocart,89775,
1437578380780,477826,view,449391,
1437580830029,475479,view,243355,
1437578451330,896066,addtocart,282385,
1437580822081,475479,view,243355,
1437581370658,1150086,view,242905,
1437581321770,1150086,view,122941,
1437578131591,1150086,view,71733,
1437579185264,477826,view,46156,
1437579396867,477826,view,128745,
1437578816536,895999,transaction,46156,15117.0
1437581210008,475479,view,388097,
1437580099393,477826,view,130815,
1437581394295,1376763,view,419371,
1437580722395,477826,view,287449,
1437577790549,1150086,view,5470,
1437579483036,475479,view,45175,
1437620161645,477826,view,314801,
1437618577895,517249,view,455006,
1437620130836,1100106,addtocart,92466,
1437619456112,477826,view,242905,
1437620620501,189473,view,434688,
1437600210922,475479,addtocart,56782,
1437599101887,416496,view,338427,
1437599429657,416496,addtocart,338427,
1437599429673,416496,addtocart,338427,
1437599036463,477826,view,401285,
1437598827125,416496,view,338427,
1437599504296,416496,view,338427,
1437598439395,1376763,view,119736,
1437598495168,896347,view,463663,
1437598490209,416496,view,338427,
1437598483038,416496,addtocart,338427,
1437598059587,677589,view,218626,
1437599075342,823367,view,186214,
1437599429110,416496,view,338427,
1437561208735,174972,view,337327,
1437560975571,174972,view,337327,
1437563797619,646301,view,82377,
1437553822352,1381830,view,101288,
1437556663353,552166,view,244458,
1437563427339,174972,view,337327,
1437563710126,646301,view,241555,
1437563899536,646301,view,252319,
1437553764213,1109474,view,260415,
1437549091217,1005247,view,222957,
1437555989225,768334,view,31078,
1437626804167,78256,view,369194,
1437626156049,672218,view,461686,
1437579804152,1376763,view,439963,
1437580080083,757355,view,350960,
1437577776506,1150086,view,71733,
1437577900222,757355,view,11279,
1437578442284,896066,view,282385,
1437581202104,475479,view,388097,
1437578886714,477826,view,17189,
1437582019241,757355,view,303229,
1437585475591,890980,view,303229,
1437583443144,475479,view,465522,
1437585754771,890980,transaction,303229,15348.0
1437585368301,895999,view,46156,
1437584769848,757355,view,11279,
1437584846725,1150086,view,184465,
1437605438102,416496,view,338427,
1437606919496,936436,view,869,
1437606858926,274264,view,11670,
1437607051812,376440,view,381941,
1437604827044,1018974,view,370395,
1437607555928,757355,addtocart,37029,
1437606236948,895999,view,433504,
1437604833356,757355,view,234255,
1437605538716,48820,view,10572,
1437605191267,1359187,view,58638,
1437605608236,929807,view,263245,
1437604026672,761783,view,316753,
1437574102651,73449,view,420960,
1437576497206,946665,view,144635,
1437574976498,646301,view,283115,
1437614505068,757355,view,240900,
1437613701919,628940,view,453618,
1437614422762,757355,view,335975,
1437614485383,628940,view,69974,
1437615393574,1376763,view,9877,
1437613422539,628940,view,352072,
1437614660959,757355,view,32267,
1437614188340,1109474,view,461091,
1437616930276,102479,view,366732,
1437613036236,757355,view,393028,
1437624732426,78256,view,234255,
1437624966187,78256,view,460188,
1437625645871,78256,addtocart,273762,
1437623752594,1128342,view,400946,
1437623011527,972071,view,380212,
1437586340011,530559,view,199018,
1437587994535,825321,view,408504,
1437586045859,1150086,addtocart,187549,
1437588698896,896066,addtocart,46156,
1437587053380,602115,view,368403,
1437601843176,757355,view,149253,
1437600371427,907087,view,9877,
1437602436022,69620,view,33182,
1437603808601,761783,view,106741,
1437600609822,475479,transaction,56782,1013.0
1437602308068,430913,transaction,183511,1519.0
1437601805703,73449,view,339808,
1437602741653,1376763,view,20968,
1437600416388,824842,view,338427,
1437596240710,475479,view,118446,
1437594657788,477826,view,248455,
1437593629403,530559,addtocart,286731,
1437595532347,1403769,view,46156,
1437596592733,85734,view,259884,
1437596203856,890980,view,222957,
1437595530149,895969,view,283115,
1437593209266,934040,view,213834,
1437595317035,530559,addtocart,409804,
1437594678657,1150086,view,20740,
1437595674261,895969,transaction,283115,3954.0
1437595385836,530559,view,409804,
1437594649147,757355,addtocart,355994,
1437593645720,530559,view,374759,
1437608582209,477826,transaction,69533,7704.0
1437611528905,1359187,view,58638,
1437609488142,477826,view,265966,
1437610214476,518659,view,546,
1437609778960,1376763,view,89323,
1437592313737,1376763,view,375118,
1437589874048,907087,view,241555,
1437591991607,1150086,view,217605,
1437592620158,174972,view,337327,
1437592840388,757355,view,312728,
1437589519979,1150086,view,184199,
1437590680666,174972,view,455183,
1437592883603,890980,view,200425,
1437593031040,475479,view,290999,
1437592173101,310759,view,184465,
1437591088161,1016796,view,416017,
1437617822078,1098890,view,6605,
1437621069761,61072,view,465511,
1437620099904,1100106,view,92466,
1437618331910,107890,view,310514,
1437599556218,824842,view,338427,
1437598775140,1134975,view,338427,
1437598559142,824842,addtocart,338427,
1437599061237,475479,view,393028,
1437598835983,416496,addtocart,338427,
1437598505664,416496,view,338427,
1437596849872,1376763,view,92466,
1437599225875,416496,view,338427,
1437598800265,475479,view,393028,
1437596767912,890980,view,306763,
1437598111995,416496,view,338427,
1437599265207,416496,addtocart,338427,
1437596678465,475479,view,546,
1437599492894,73449,view,370395,
1437596949232,85734,view,204057,
1437599082214,530559,transaction,409804,17582.0
1437598343276,1150086,view,248455,
1437597524998,757355,view,441852,
1437597453782,132066,view,77573,
1437598916298,416496,addtocart,338427,
1437599773055,416496,view,338427,
1437598580923,824842,addtocart,338427,
1437599580509,416496,view,338427,
1437599458391,416496,view,338427,
1437598763098,530559,addtocart,29863,
1437547801440,262357,view,412622,
1437563810858,646301,view,252319,
1437563888647,646301,view,37115,
1437564024260,646301,view,381941,
1437546955398,907087,addtocart,9877,
1437601839826,316850,view,248455,
1437601817884,1330764,view,298560,
1437603185912,107890,view,310514,
1437603536730,376440,view,85674,
1437592131986,174972,view,268335,
1437592550007,1150086,view,40864,
1437589808753,895999,view,283115,
1437591105522,477826,view,32267,
1437590471312,1327144,view,288525,
1437591856190,1150086,view,217605,
1437590182208,907087,view,252319,
1437591641058,890980,transaction,26210,15374.0
1437592862686,174972,addtocart,424193,
1437591226868,174972,view,166306,
1437585162148,1376763,view,360922,
1437584228081,477826,view,46156,
1437585495703,757355,view,210002,
1437582511113,757355,view,232172,
1437584173431,477826,view,46156,
1437585208383,546086,view,183313,
1437585139503,895999,view,153135,
1437584985999,85734,view,402580,
1437626162756,672218,addtocart,461686,
1437627327898,424358,view,241555,
1437625978442,672218,view,158912,
1437565920013,100844,view,869,
1437573212347,1172198,view,414460,
1437608432628,477826,addtocart,69533,
1437609938420,1376763,view,49257,
1437608225501,757355,addtocart,43267,
1437612354898,424358,view,241555,
1437608243392,1150086,view,89775,
1437625047549,78256,view,460188,
1437624455191,32427,view,17655,
1437621925453,189473,view,51969,
1437625802931,100844,view,38965,
1437587505777,174972,view,337327,
1437586766236,1000306,view,358348,
1437588277624,475479,addtocart,290999,
1437596155242,97958,view,167399,
1437594772860,341900,view,409804,
1437596167999,1150086,view,161623,
1437596246670,1376763,view,133907,
1437594745181,341900,view,409804,
1437593701996,757355,view,355994,
1437593352647,1150086,view,286731,
1437606339323,895999,view,433504,
1437606115167,909859,view,461538,
1437605955949,85734,addtocart,420960,
1437606845160,376440,view,325310,
1437606746309,890980,view,393028,
1437613903423,757355,view,298560,
